evtID,E,R
10928,5.6868086,16691.207
10929,4.553273,12415.173
10930,9.539814,11701.703000000001
10931,0.8558857,15049.896999999999
10932,7.8180537,15597.875
10933,2.964788,13898.934
10934,7.617502,14139.712
10935,9.407042,16072.9
10936,9.6311035,10275.284
10937,7.4724655,14300.596000000001
10938,2.7882283,13020.928
10939,7.055917,14023.028
10940,3.1395082000000003,13307.45
10941,10.116817999999999,11509.452
10942,5.191055,15733.85
10943,2.7811365,8859.989
10944,6.538915599999999,9838.587
10945,8.496869,17031.143
10946,2.2360146,12455.81
10947,2.5189662,5224.8047
10948,9.000266,8720.744
10949,7.333813,10059.704
10950,6.6905785,16670.426
10951,2.334175,13296.646
10952,3.8628150000000003,17095.617
10953,6.7995844,12944.024
10954,2.599141,8031.4277
10955,8.705903,10435.961
10956,7.727524799999999,9930.604
10957,1.3627344,16456.803
10958,6.5442343,17013.8
10959,1.9819115000000003,15247.303
10960,2.5072658,15078.333
10961,9.175492,17557.51
10962,1.8760245,16632.053
10963,4.223121599999999,13887.518
10964,7.388389,13297.294
10965,7.796481599999999,12079.943000000001
10966,0.98307186,5821.8613
10967,2.2237306,13949.332
10968,7.868726299999999,15253.911
10969,1.9490451000000002,15349.329
10970,6.278215400000001,11586.516000000001
10971,3.8335,7020.549
10972,2.0441084,15899.669
10973,1.0680705,12019.601999999999
10974,9.362399,17052.06
10975,0.5720156,4922.9424
10976,9.891507,12100.966999999999
10977,1.6279018,9900.351
10978,4.1293974,17128.795
10979,2.9982142000000005,8366.24
10980,0.89793736,9347.488000000001
10981,6.8959637,12217.58
10982,0.9564882,16984.586
10983,6.376457,17332.012
10984,10.453793,16445.727
10985,8.354991,14856.955
10986,3.0954092,16295.533000000001
10987,9.549671,16238.208999999999
10988,9.465209,10934.863000000001
10989,4.0344334,11841.805
10990,4.528218700000001,17105.732
10991,4.0894265,11520.187
10992,2.0536988000000003,17600.826
10993,1.5852903999999999,17192.13
10994,0.5906355,12931.716999999999
10995,6.99737,11843.712
10996,9.966039,3276.9956
10997,0.9909498,14682.105
10998,9.626726,15634.761
10999,1.7696743000000001,5967.892
11000,4.1047443999999995,6893.0225
11001,3.7794812000000007,16662.88
11002,9.169804,11909.606000000002
11003,3.716474,4633.5093
11004,9.947068,17228.418
11005,4.348246,12967.961000000001
11006,8.276278,15851.428
11007,7.971512,13970.836000000001
11008,4.547333,12815.913999999999
11009,4.7972183,16868.928
11010,10.251543,13430.568000000001
11011,9.449752,12817.114
11012,2.7628255,9813.365
11013,1.3667344,14068.966999999999
11014,9.690782,17594.043
11015,9.539729,15965.783000000001
11016,4.221053599999999,14750.906
11017,10.147993,15941.761
11018,10.332151,16349.714
11019,8.960539,11727.325
11020,3.6876464,12242.483
11021,7.838495299999999,11492.2295
11022,3.6079017999999996,17302.656000000003
11023,5.6412997,2965.09
11024,8.36662,12766.308
11025,5.4370117,15713.761
11026,2.2605217,13123.438999999998
11027,6.481683,16471.49
11028,1.8516271,11469.931999999999
11029,0.8014601,17038.865
11030,10.024947000000001,17288.615
11031,5.666881,10962.737
11032,3.2212542999999996,11791.841
11033,3.3924646000000003,13744.095
11034,2.5744903,16031.935
11035,1.8738627,16815.998
11036,2.7331483,11988.021
11037,4.1351027,14644.631000000001
11038,6.869692999999999,14721.854
11039,10.056993499999999,6459.7446
11040,1.6371285,9902.636
11041,4.1538153,17149.43
11042,3.3689086,16363.601999999999
11043,2.7851784,9766.822
11044,4.0596814,17384.686
11045,6.313082700000001,11958.983999999999
11046,9.19993,14725.366000000002
11047,4.4647994,17423.445
11048,4.710719999999999,17379.433999999997
11049,1.3908577,12520.546999999999
11050,2.000132,17398.043
11051,1.3293736,14573.45
11052,3.3040059,15527.313
11053,2.349697,9518.314
11054,5.154048,12459.093
11055,0.962519,14313.751
11056,7.4873724,8899.216999999999
11057,10.059257,17574.037
11058,5.6281357000000005,17024.893
11059,4.412952,16685.701
11060,5.561506,6758.4956
11061,6.165522,7403.045
11062,8.26608,17367.816000000003
11063,10.057684,10249.856
11064,5.853484,13687.472
11065,9.18773,10670.326000000001
11066,0.51287884,9598.306999999999
11067,0.905618,14179.726999999999
11068,2.7332113,8545.999
11069,4.787315,15622.883999999998
11070,4.2867513,5646.316999999999
11071,1.3474244,15284.406
11072,2.2437232000000003,10251.571
11073,5.730535,16823.629
11074,5.57874,13308.65
11075,0.7044899,6140.4497
11076,2.3141122000000003,13532.702
11077,4.829509,15847.008999999998
11078,7.74297,5809.9634
11079,5.071286,15661.696000000002
11080,7.339371000000001,15698.433
11081,5.1546507,15999.014
11082,3.0548627,9219.165
11083,4.8982186,16717.965
11084,0.645526,10430.145
11085,6.866072,16718.06
11086,6.841528,14901.493999999999
11087,8.8416,15210.497
11088,3.4078293,16369.778
11089,5.7957025,12198.237
11090,4.5475902999999995,10483.555
11091,5.73351,14147.906
11092,7.222405,8886.190999999999
11093,5.24935,14505.423999999999
11094,5.438716,14528.251
11095,8.338837,17246.92
11096,9.898894,15171.302
11097,2.8935814,17384.96
11098,3.4181928999999998,13986.611
11099,6.4223550000000005,3885.6609999999996
11100,2.3572743,16739.188000000002
11101,7.219291,13452.103000000001
11102,7.4091644,15252.998
11103,3.7899803999999997,14637.583
11104,0.7611775,8981.966
11105,4.936857,13640.851
11106,3.0065792,14175.854
11107,3.2847035000000004,17082.848
11108,6.077651,16441.218999999997
11109,0.7742863,14830.648000000001
11110,2.1795766,5232.7029999999995
11111,0.64026767,8249.636999999999
11112,5.959321,10373.351999999999
11113,1.4040523999999999,16167.354
11114,9.968422,7913.869000000001
11115,3.206281,11804.685
11116,7.4382443,10536.267
11117,2.21084,11681.931999999999
11118,4.945266999999999,17005.951
11119,1.0582619,15936.056
11120,6.7691946,7078.673000000001
11121,5.5868707,14959.819
11122,3.7841480000000005,11865.115
11123,0.8983564,9447.242
11124,7.4757724,13430.178
11125,5.4173756,16468.303
11126,1.1231493000000001,17381.322
11127,7.717980000000001,17336.373
11128,9.768396000000001,11073.966999999999
11129,7.4960135999999995,5868.4805
11130,10.035043,5022.0596
11131,9.992247,11977.405
11132,5.5793550000000005,15100.698
11133,4.723088300000001,11216.58
11134,10.216825,11224.673999999999
11135,6.5013175,9036.266
11136,3.4801995999999997,9776.55
11137,6.8839974,16269.096000000001
11138,2.7809405,14094.073999999999
11139,8.775624,9684.587
11140,6.604675,13965.161
11141,9.536812,16160.88
11142,3.4904300000000004,15554.355
11143,1.7730598000000002,14550.282
11144,6.6362076,17606.56
11145,4.4805236,16780.182
11146,3.7647247000000004,17361.572
11147,10.017796,14956.146999999999
11148,2.1901135,15086.638
11149,5.564157,14965.378999999999
11150,2.1381598,14560.1455
11151,8.7904,15539.806999999999
11152,1.458885,10371.925
11153,2.7767150000000003,15016.18
11154,8.797053,17125.652
11155,0.8001649000000001,12235.846000000001
11156,1.540677,12385.867
11157,4.5220327000000005,14656.066
11158,1.8245267,13821.565
11159,5.4546022,13294.261999999999
11160,9.780422,17000.854
11161,7.445177,5187.51
11162,4.798776,15550.383
11163,1.2203741000000001,11719.228000000001
11164,4.0774374,15762.116000000002
11165,4.602816000000001,15138.971000000001
11166,10.256717,17644.578
11167,7.8338537,14087.017
11168,2.5862145,16409.32
11169,2.510479,15613.893
11170,2.3351068,11277.231000000002
11171,7.5551224,4592.9253
11172,5.117043,9087.243
11173,3.0412896000000003,9035.356
11174,6.764212,15821.003999999999
11175,4.5322322999999995,16548.223
11176,1.2057935,16720.66
11177,8.361512,16057.331
11178,5.2957730000000005,17105.44
11179,5.830849,12467.412
11180,5.201417,16000.883999999998
11181,2.041587,12062.666000000001
11182,7.048143400000001,14685.798999999999
11183,9.044075999999999,15712.85
11184,5.1218257000000005,5789.0977
11185,2.5037067000000004,15350.798
11186,0.6728314999999999,17251.266
11187,2.3965113,13750.784
11188,9.776982,11135.646999999999
11189,10.4727545,16617.785
11190,3.6791885000000004,17551.803
11191,9.644914,17276.121
11192,4.351687,12229.005
11193,2.9901874,15270.89
11194,7.63231,14622.062
11195,9.475119,8458.112
11196,1.1717999,17403.593999999997
11197,6.4089537000000005,17255.338
11198,2.927379,10012.386999999999
11199,6.502812400000001,4819.0483
11200,3.0575192,17382.87
11201,8.60195,16700.918
11202,7.802052499999999,17272.183999999997
11203,0.59971565,12418.412
11204,8.326928,16255.813999999998
11205,1.6829853,12867.058
11206,2.5700842999999995,16702.311999999998
11207,1.9735873,13225.8545
11208,1.8900404999999998,10453.413
11209,2.7089612,13614.001
11210,9.509184,14078.173999999999
11211,8.303883,15838.515
11212,6.4146056,17210.537
11213,2.578286,16538.22
11214,3.3852415000000002,5596.4146
11215,5.407236,14027.128
11216,4.7461314,16025.416000000001
11217,5.787281500000001,17521.781000000003
11218,8.525116,16032.948
11219,5.635601,12320.233
11220,5.803654,16972.36
11221,2.977659,10186.357
11222,4.015601,12107.396999999999
11223,1.9960074,16271.402
11224,2.4307275,13953.288999999999
11225,7.193461,16767.748
11226,2.4598265,11489.06
11227,1.9938866999999998,9883.503
11228,9.413914,13610.747
11229,10.284168,16065.24
11230,5.818541000000001,9254.059000000001
11231,6.688273,14479.0
11232,10.470455000000001,16559.88
11233,8.74278,15863.923999999999
11234,8.159953999999999,15840.511
11235,3.4551919,9565.5205
11236,0.5459576,17107.541
11237,7.712231599999999,17625.842
11238,4.430295,16990.273
11239,7.399914,9061.478000000001
11240,8.091104,13488.315
11241,3.1812057,16947.154
11242,3.3194212999999997,6717.834
11243,7.6740994,15484.416000000001
11244,2.375633,8086.8916
11245,2.3090433999999997,15320.89
11246,6.8170660000000005,15879.646999999999
11247,9.2909,8869.018
11248,0.53477997,10645.292
11249,8.417833,10237.304
11250,8.644725,15863.51
11251,8.743364999999999,17058.549
11252,6.4710617,3798.954
11253,1.1365979,12529.093
11254,3.4984562000000006,15369.558
11255,7.200854,6950.7080000000005
11256,7.551558999999999,15346.976999999999
11257,2.477963,9946.882
11258,8.654707,17423.035
11259,3.9550126000000003,13408.131000000001
11260,1.5206957,14292.0625
11261,4.2897606,13753.751
11262,4.7621017,13584.476999999999
11263,7.4328284,5784.685
11264,9.560419,15808.24
11265,6.9711547000000005,15258.743
11266,7.707062700000001,17242.709
11267,1.4875126,17228.043
11268,3.5275726,8589.214
11269,4.4805107,17363.66
11270,8.155687,14552.766000000001
11271,7.649494,13133.507
11272,10.070523,16483.672
11273,7.7270970000000005,12931.938
11274,2.0913303,10757.715
11275,3.092436,15140.548999999999
11276,9.785465,12310.171999999999
11277,2.8614759999999997,9924.08
11278,5.397178,12996.187
11279,4.0564356,17506.338
11280,10.444058,16692.143
11281,1.692252,12525.409
11282,2.5217652000000004,11799.534
11283,4.310366999999999,11867.003999999999
11284,8.170288000000001,15214.508
11285,2.6081066,14395.972
11286,8.730582,7154.507
11287,9.299628,15740.628
11288,1.9025952000000002,13996.48
11289,4.46815,13931.854
11290,4.335212,15266.669
11291,5.378421,17411.496
11292,9.856208,8139.484
11293,4.8951335,9191.554
11294,8.638337,16456.768
11295,0.8137309,17676.5
11296,6.735558,13076.255
11297,2.5946925,13611.706
11298,3.6545951,15823.458999999999
11299,5.501939,17587.39
11300,2.1214445,14285.666000000001
11301,3.3926344,8710.002
11302,5.7643986,12724.473999999998
11303,4.865749,16640.822
11304,3.2027832999999997,4708.0513
11305,4.116958,6840.115
11306,6.709164599999999,9383.167
11307,2.8727667,8194.408000000001
11308,9.698504,7345.1235
11309,0.89011186,11399.985
11310,7.902887299999999,16408.662
11311,6.723878999999999,15045.886999999999
11312,8.079309,12399.405
11313,4.8124356,17280.213
11314,1.3077979,2081.6416
11315,3.6260449999999995,13927.041000000001
11316,7.0051103,11257.268
11317,3.6999245000000003,13093.882
11318,1.3765913,13499.87
11319,0.8280860999999999,17485.334
11320,1.4113128000000001,7704.601
11321,7.4146304,15286.09
11322,5.819804,14764.837
11323,3.9651989999999997,13395.21
11324,4.4296940000000005,15772.078000000001
11325,0.6374770000000001,16026.771999999999
11326,5.444674,2898.9246
11327,6.786257000000001,15120.981000000002
11328,10.23714,17492.258
11329,8.079108,11612.823999999999
11330,8.463376,10008.875
11331,9.203428,12789.062
11332,3.7166156999999997,11958.288
11333,4.357372,8006.656999999999
11334,4.15233,16944.593999999997
11335,3.363968,4965.6646
11336,1.4012063,17695.908
11337,2.3844624,9900.073
11338,9.936542999999999,10610.056
11339,3.7609072,8083.4194
11340,4.330389,14177.54
11341,3.260787,11899.514
11342,3.200361,14113.542
11343,8.095761999999999,15901.871000000001
11344,3.3489125,11541.909
11345,6.895465400000001,13081.726999999999
11346,7.882561999999999,17339.508
11347,4.973564,15471.798999999999
11348,10.109416,15851.785
11349,7.03264,15253.513
11350,8.73798,12523.145
11351,10.442048,13941.086000000001
11352,5.973103,7305.4087
11353,6.6442003,17504.625
11354,1.8755411,11868.2295
11355,5.561704,17283.193
11356,5.559794,10092.129
11357,0.8754527,10426.338
11358,4.1300125,4939.6646
11359,3.8788962,15244.621000000001
11360,5.420783,6331.831999999999
11361,1.1325942,11796.036
11362,4.9333553,13771.551000000001
11363,7.4582024,13240.218
11364,7.232023700000001,11858.016000000001
11365,8.976435,11212.046
11366,7.1508965,16939.814
11367,9.32191,16351.698999999999
11368,5.4749284000000005,13384.358
11369,3.4411737999999996,16282.657
11370,7.623432000000001,17233.266
11371,1.6214256999999999,8498.277
11372,3.277849,16911.041
11373,3.8166050000000005,17478.12
11374,8.689531,11574.358999999999
11375,3.70508,17460.152
11376,7.9073644,11530.032
11377,0.97704345,17380.697
11378,10.359964,16139.828000000001
11379,7.694146000000001,17664.818
11380,9.907509,15880.711000000001
11381,7.2563553,14131.175
11382,4.8265080000000005,11932.002
11383,5.121568,15477.823999999999
11384,2.4025849999999997,13288.437
11385,0.7806927,10077.3125
11386,7.404591,16831.75
11387,6.721577000000001,13388.292
11388,7.1285977,13774.338
11389,2.9320209999999998,11329.778
11390,0.70738965,17402.547
11391,8.558319000000001,1502.7783
11392,6.5996312999999995,10063.947
11393,1.0221267,14838.219
11394,9.832927999999999,9245.788
11395,7.9695716,17191.154
11396,10.091224,8072.757
11397,3.1383674,16234.37
11398,8.145955,15161.6045
11399,10.4579735,11430.306999999999
11400,2.5376837,14601.777
11401,4.5939760000000005,12021.184
11402,4.7508225,12336.594
11403,7.453454499999999,14773.798
11404,6.6563063,15260.562
11405,8.417397,13182.961000000001
11406,2.9900382000000003,16134.386
11407,1.6806436000000002,14491.626
11408,1.2854362,16414.668
11409,5.191069000000001,13560.097
11410,9.218022999999999,14943.74
11411,2.0788906000000003,16287.92
11412,3.0012279,11023.6
11413,9.840904,16878.55
11414,6.2815037,16746.62
11415,7.1461429999999995,12972.802
11416,1.0022913,11563.782
11417,9.972186,16988.98
11418,4.6700206,17118.494
11419,3.4514980000000004,17010.468999999997
11420,9.316460000000001,4199.2866
11421,7.078715299999999,8931.973
11422,3.9114718,15622.735
11423,2.7591605,10633.933
11424,4.7757635,16567.467
11425,7.3699923,5400.81
11426,1.8437213,11153.776000000002
11427,3.8572347000000002,16217.265
11428,7.7469516,16296.573999999999
11429,1.6631776000000003,17628.986
11430,10.263813,15303.783000000001
11431,9.966742,14127.21
11432,7.347233,12882.19
11433,2.7334810000000003,17642.406000000003
11434,5.401015,16903.283
11435,3.8435612,9984.135
11436,6.25023,5029.0
11437,9.146621000000001,13770.366000000002
11438,6.2737813,13337.903
11439,2.6183236,13975.582
11440,6.661712,4053.893
11441,8.828156,17590.451
11442,7.6622224,16396.049
11443,1.0211045,5925.2119999999995
11444,1.8958133000000001,9374.898000000001
11445,3.026704,12974.003
11446,9.183364,14952.785
11447,2.5741892,9937.3955
11448,7.4863424,11190.3
11449,10.266573,12747.293
11450,5.0275126,13946.917
11451,4.219282,14892.551000000001
11452,8.361576,11243.847
11453,4.056908,14938.143999999998
11454,4.905264,12434.777
11455,1.349321,17318.162
11456,8.180292,16551.05
11457,4.673144000000001,12445.271
11458,4.6156898,1916.8806
11459,10.2417145,17166.938000000002
11460,5.2820444,6999.771
11461,5.79081,14800.538999999999
11462,5.6700919999999995,12000.865
11463,9.4013815,12922.237
11464,5.676029,15043.716
11465,8.329228,10597.926000000001
11466,5.3407955000000005,14955.046999999999
11467,9.38006,12212.232
11468,2.1706502,7857.9585
11469,2.1044786,8508.333
11470,4.324996,13442.268
11471,9.950882,16094.483999999999
11472,4.2657495,16086.351
11473,3.6991317,16991.998
11474,6.751894,13904.475
11475,8.698428,16090.128
11476,3.19556,14457.409
11477,9.21824,11284.315
11478,7.449464,16973.752
11479,10.160233999999999,17402.156000000003
11480,5.8261404,15655.716999999999
11481,0.5126904999999999,16801.734
11482,2.0631604,14385.236
11483,3.7451732000000004,16378.374
11484,8.4585905,16895.896
11485,7.6790648,17566.404
11486,4.8731117,10659.695
11487,8.499458,5373.6436
11488,9.998972,16236.565
11489,9.529081,7552.7207
11490,8.610935000000001,12530.0625
11491,2.7010047000000004,16523.277
11492,8.076095,13741.267
11493,6.825276400000001,14597.917
11494,6.956514,13807.018999999998
11495,1.8531833999999998,9110.548
11496,2.9597955000000002,11999.78
11497,7.304738499999999,13739.076000000001
11498,7.064311999999999,14676.364
11499,6.682029200000001,17110.125
11500,1.6500238999999999,12042.598
11501,1.3174838,17053.656000000003
11502,5.1650542999999995,17453.443
11503,4.229426999999999,16181.368999999999
11504,5.425311,16324.673
11505,7.031924000000001,13334.878
11506,9.17248,6102.8125
11507,10.097048,17506.049
11508,7.4695363,16596.088
11509,6.0224805,17503.477
11510,10.172905,12925.201000000001
11511,1.5334253,11560.39
11512,4.1279855,12439.986
11513,6.709846000000001,11419.325
11514,2.8179168999999997,17125.395
11515,4.8539405,17203.016
11516,9.226563,12682.651000000002
11517,4.6453266,12488.431
11518,3.11935,16172.151000000002
11519,10.0329485,12882.242
11520,7.901161,13642.335
11521,6.321319,16971.787
11522,3.8526518,14662.53
11523,5.124445,12191.766000000001
11524,9.257939,17180.357
11525,9.967222,12632.306999999999
11526,4.0332355,6329.302
11527,6.411887999999999,14720.198999999999
11528,8.269463,5124.934
11529,1.2092976999999998,15510.781
11530,9.671988,17476.97
11531,1.8194066999999998,17684.111
11532,7.993271400000001,15220.6045
11533,7.2511115,17273.176
11534,8.410734,13420.421999999999
11535,4.813747,14547.995
11536,1.1619586000000002,13152.742
11537,8.953849,13335.666000000001
11538,5.524574299999999,16269.187
11539,8.029664,16686.168
11540,9.809222,15831.1455
11541,1.5281628,10286.91
11542,6.164061,7551.325
11543,9.009974,15875.186000000002
11544,7.964243,14906.505
11545,0.5430364000000001,12176.553
11546,9.86895,16479.207
11547,1.1298822,12159.348999999998
11548,2.9396408,8197.166
11549,1.1955893,7372.315
11550,6.447366000000001,12542.028
11551,3.5953402999999997,14664.851
11552,7.553713,15187.728000000001
11553,3.0250703999999997,8484.64
11554,1.5412937,14392.108999999999
11555,8.142155,8183.724
11556,1.832962,9150.627
11557,0.66060835,16431.826
11558,8.532178,13329.338
11559,4.13782,14425.372
11560,5.972506,11339.643999999998
11561,5.8804846,12514.896
11562,10.030854,16112.219
11563,8.485951,12398.171999999999
11564,8.398831,15090.757
11565,2.1135327999999998,15555.604
11566,0.9885078000000002,8408.349
11567,4.104,5789.7480000000005
11568,0.82590276,13409.056
11569,5.8430886,10172.52
11570,1.4103763,11675.515
11571,8.569987,2827.6843
11572,1.1543739,16329.337
11573,1.0186487,12768.423999999999
11574,3.9370065000000003,16800.42
11575,1.1678386,14988.531
11576,8.127666,11566.543
11577,4.9948635,15112.278
11578,5.960253,12631.951000000001
11579,6.2351339999999995,17297.516
11580,4.0699596,13624.3955
11581,6.0141907,16985.143
11582,3.7879523999999996,16098.858
11583,0.5422859999999999,13943.678999999998
11584,2.3182006,11322.362
11585,3.4976279999999997,1262.1304
11586,8.015326,6639.0
11587,3.2884660000000006,13407.01
11588,6.2353396,10182.503
11589,1.6432636999999999,16184.728000000001
11590,6.367178,14416.753999999999
11591,6.963337400000001,16477.701
11592,2.5520782000000004,12917.023000000001
11593,9.044865,10066.319
11594,4.3382373,13527.198999999999
11595,1.4538448999999998,14989.461000000001
11596,3.6419623,14908.416000000001
11597,4.430979,15206.131000000001
11598,4.777455000000001,15642.851999999999
11599,6.05666,15920.295
11600,5.8070260000000005,16030.985
11601,4.7631392,13189.5
11602,9.757480000000001,13824.921
11603,5.6040209999999995,14593.918
11604,4.367254,13202.618999999999
11605,5.776671400000001,7735.784000000001
11606,3.7609839999999997,3074.9895
11607,2.4254901,17462.258
11608,10.362399,4617.6094
11609,6.186868700000001,14249.79
11610,6.226399,17439.037
11611,2.0746577,15684.286
11612,1.2287991000000003,16526.718999999997
11613,3.1228936000000003,16544.55
11614,7.446479300000001,15653.886
11615,7.2517447,13131.669
11616,9.077925,14791.274
11617,5.6402946,17224.252
11618,8.712889,5372.3315
11619,0.9169721,14555.081
11620,7.901457300000001,13185.156
11621,7.015064999999999,14699.986
11622,7.581181,15101.732
11623,6.0148907,12812.541000000001
11624,9.479054,15288.018999999998
11625,9.678411500000001,13522.675
11626,3.2100832,15636.333
11627,6.881487400000001,16545.426
11628,7.153422999999999,9885.35
11629,3.7263997000000004,15654.442
11630,6.802177400000001,9917.683
11631,3.6239629,15673.464
11632,8.746286,11173.521
11633,2.7592849999999998,7011.821
11634,1.6451388999999998,6583.1978
11635,7.7528386,11834.33
11636,1.8013433999999997,12318.293
11637,9.690692,15036.855
11638,9.302242,11558.452
11639,10.4911785,15294.184
11640,9.4739,8127.024
11641,4.8260174000000005,7104.6035
11642,5.894251000000001,9419.386
11643,9.708041,15994.573999999999
11644,0.5444656999999999,8650.3125
11645,9.574287,8673.679
11646,3.5965717000000006,16465.768
11647,2.7830486,12297.562
11648,8.871637,8818.295
11649,4.448487,14850.781
11650,4.4369164,14486.684
11651,9.969275999999999,14738.335
11652,10.100058,12344.712
11653,1.2289714,15521.335
11654,5.1362233,12766.319
11655,5.014131,11672.463
11656,4.3783864999999995,10515.466999999999
11657,9.471403,16093.795
11658,6.087717,9625.427
11659,9.719033,13618.948
11660,7.222167,13116.806
11661,9.65024,11093.722
11662,5.4537735000000005,17060.021
11663,4.141709,15291.018999999998
11664,8.808523,16840.186
11665,8.7205105,15554.663
11666,9.016505,14903.415
11667,6.505472,14987.416000000001
11668,7.229660000000001,15955.104
11669,4.474917,17546.674
11670,3.562389,12483.793
11671,5.263897,11809.479
11672,5.9281597,5737.84
11673,10.063866,14392.275
11674,5.187492,8669.381
11675,9.937555999999999,15696.649
11676,4.9753245999999995,15984.835
11677,8.02934,14807.187
11678,3.5558016,16497.273
11679,2.9215383999999998,14690.667
11680,5.530130000000001,12430.8125
11681,2.8093708,16226.407
11682,5.094888,12715.972
11683,6.006626,8104.4155
11684,5.237235,7590.4336
11685,6.838802,16718.084
11686,8.189844,15987.943000000001
11687,2.1202636000000004,8998.084
11688,2.5998959999999998,13121.743999999999
11689,5.488319000000001,14325.794
11690,3.3463788,14819.078000000001
11691,9.617219,15546.195
11692,8.292216999999999,17321.71
11693,0.77575797,11416.643999999998
11694,6.957171000000001,15106.855
11695,2.0142523999999997,17299.723
11696,6.5630393,8534.164
11697,7.2181463,16952.293
11698,1.1199033,16692.373
11699,6.5667789999999995,6873.177
11700,10.248253,16607.81
11701,8.955453,13539.253999999999
11702,2.239436,15689.864
11703,0.9383111999999999,15151.318000000001
11704,2.253978,13950.448
11705,7.8484286999999995,5247.5386
11706,0.64322287,15170.99
11707,1.4493352,10259.263
11708,4.432669000000001,8742.707
11709,9.047051,14942.537
11710,1.5005003000000001,16686.873
11711,9.047975,10990.899
11712,6.2694197,4734.2275
11713,8.1037655,13565.628
11714,4.949635,10407.487
11715,9.122879,14415.291000000001
11716,8.069436,14174.293
11717,6.658756299999999,15975.867
11718,5.4105506,13757.5625
11719,9.326361,17547.85
11720,5.314115,8686.795
11721,2.851337,10738.21
11722,0.9075063,12846.948
11723,7.358148599999999,12476.446000000002
11724,3.868605,16821.64
11725,8.850186,13945.995
11726,4.5276623,5356.6377
11727,2.79196,12131.671999999999
11728,5.8776345,16826.908
11729,6.6807084,12538.784
11730,7.504839,14125.26
11731,1.3707403999999999,10558.506000000001
11732,0.7244520999999999,14631.676000000001
11733,6.2791714999999995,15910.068000000001
11734,8.529138,17391.555
11735,7.0907993000000005,14055.372
11736,8.018508,8499.793
11737,1.1520225,15460.386
11738,3.9082396,13565.861
11739,1.5305221000000002,14806.868999999999
11740,1.1859757,10251.449
11741,5.9070873,13031.563
11742,1.7103976000000003,12265.468
11743,2.9154441,9983.159
11744,7.4759965,9866.067
11745,4.4496107,15399.354
11746,5.527085,10595.0205
11747,1.1155939,13698.295
11748,1.9613367,17406.91
11749,9.798085,16316.708999999999
11750,7.521514,6459.689
11751,8.356855,13260.06
11752,5.8012185,11382.661
11753,1.708502,7382.6587
11754,9.731506,16620.783
11755,10.045417,14885.476
11756,3.2933307000000003,3991.4120000000003
11757,10.012849000000001,12105.863000000001
11758,3.3677607000000003,13439.816
11759,6.6838765,14646.258
11760,2.427808,7861.036
11761,0.7429444000000001,16193.69
11762,2.5057602,17126.133
11763,5.3895645,11733.133
11764,9.465974000000001,12869.261
11765,9.856204,15123.434
11766,8.534577,16803.07
11767,6.042778,9199.855
11768,0.56164855,2145.0945
11769,2.715989,8237.495
11770,6.078136,12930.578000000001
11771,1.6325843,12049.821000000002
11772,8.372541,10588.173999999999
11773,10.12146,6277.088000000001
11774,8.778998,11637.313999999998
11775,6.9686284,15978.205
11776,3.7374949999999996,11809.437
11777,7.034482499999999,10265.013
11778,3.6123426,14426.591
11779,1.4686112,16906.025
11780,8.89715,12642.823
11781,1.7109358000000001,14404.423999999999
11782,6.8850355,6401.03
11783,9.402903,16180.16
11784,10.345294,14385.368
11785,1.7060511000000003,14486.571000000002
11786,8.344182,13080.54
11787,6.396941,14153.098
11788,6.5808167,15155.831
11789,7.712753299999999,16136.502
11790,0.5494713000000001,4152.5312
11791,9.786524,8320.418
11792,9.18472,14666.973
11793,9.423760000000001,14199.921
11794,9.063089,16222.573
11795,2.3786693,14180.983
11796,5.953851,16450.561999999998
11797,1.3512198999999998,15979.063
11798,1.2569618,17433.117
11799,5.4003309999999995,8464.51
11800,5.020293,15773.001
11801,7.038075999999999,14380.972
11802,7.3557167,11021.703000000001
11803,1.1581004,12935.288
11804,6.9704766000000005,12697.108
11805,5.4208419999999995,9430.435
11806,3.6394608,12338.81
11807,0.6897163000000001,13316.426000000001
11808,6.2068763,12584.027
11809,10.362212,8460.485
11810,8.652116,15023.08
11811,7.531514,10606.364
11812,5.395476,9182.889000000001
11813,2.2409248,11613.895
11814,8.471076,15227.591
11815,1.6441564999999998,15292.964
11816,10.302133999999999,13059.037
11817,10.392353,9279.344000000001
11818,7.1361723,8124.848000000001
11819,0.81444794,8040.339
11820,8.004906,7396.746
11821,0.8001589,11032.353000000001
11822,6.203374,16722.889
11823,9.958717,15821.93
11824,0.76769286,12739.722
11825,4.450574400000001,5974.9375
11826,2.094748,13644.2705
11827,2.205767,7293.1626
11828,3.2132549999999998,17662.412
11829,4.316111599999999,16074.542
11830,10.103622999999999,9103.832
11831,7.448061999999999,15403.418
11832,10.408905,8074.986999999999
11833,1.244672,14245.662
11834,8.969595,9527.737
11835,6.7710266,10168.584
11836,8.623391999999999,13194.63
11837,3.2355654,16739.203
11838,0.741831,13045.575
11839,6.6814413,17352.541
11840,0.91533,15352.043
11841,10.507827,13309.752
11842,1.2196856000000003,16466.355
11843,3.3650260000000003,17504.947
11844,3.3104606,10209.975
11845,3.4485857,14123.286
11846,2.5582537999999997,16378.694
11847,4.27237,16971.668
11848,7.308138400000001,8114.8237
11849,4.8480663,14206.893999999998
11850,8.888628,12203.163999999999
11851,9.193503999999999,11753.782
11852,8.975878,16334.46
11853,10.071106,13663.173
11854,7.636121000000001,10087.74
